,artist_name,track_name,track_id,popularity,artist_id,artists_id,artists_names,year,genre
104843,Belmont,Top Gun (From the Top),51iWtcYgQ2bVqc150Qt0MI,44,6hxiY0CFXTibGUtp8TdCxp,['6hxiY0CFXTibGUtp8TdCxp'],['Belmont'],2022,pop punk
104844,Circa Survive,Curitiba,2OfmR0JdnCPIKSDQxxwWrr,49,11FY888Qctoy6YueCpFkXT,['11FY888Qctoy6YueCpFkXT'],['Circa Survive'],2022,pop punk
104845,Belmont,Pain Now,3sTNQ7Ocn8sr6nVw3qOcrM,44,6hxiY0CFXTibGUtp8TdCxp,['6hxiY0CFXTibGUtp8TdCxp'],['Belmont'],2022,pop punk
104846,girlfriends,Pretty Mouth,3uRpghZyzWNxjE688zl58Q,50,4Dwhb9SL7iO3L27oXvEiO7,['4Dwhb9SL7iO3L27oXvEiO7'],['girlfriends'],2022,pop punk
104847,Belmont,Never Found,3nbuzJaMur9T805Bp4FNAA,43,6hxiY0CFXTibGUtp8TdCxp,['6hxiY0CFXTibGUtp8TdCxp'],['Belmont'],2022,pop punk
104849,Belmont,Guilt Trip,4RP4kgcGorkCHhQiow9Yk6,43,6hxiY0CFXTibGUtp8TdCxp,['6hxiY0CFXTibGUtp8TdCxp'],['Belmont'],2022,pop punk
104850,Brytiago,Olvidando,2Qo67E6yVMFuKCsLT6J2tl,0,00XhexlJEXQstHimpZN910,"['00XhexlJEXQstHimpZN910', '1TtXnWcUs0FCkaZDPGYHdf']","['Brytiago', 'Darell']",2022,reggaeton flow
104852,Brytiago,Cositas,5DUSz8DmkXZ1My8qdsZmOv,1,00XhexlJEXQstHimpZN910,"['00XhexlJEXQstHimpZN910', '1mcTU81TzQhprhouKaTkpq']","['Brytiago', 'Rauw Alejandro']",2022,reggaeton flow
104856,De La Ghetto,Loco Por Perrearte,2KNeDbgymVCUJmP6PJQ4Bx,59,3EiLUeyEcA6fbRPSHkG5kb,['3EiLUeyEcA6fbRPSHkG5kb'],['De La Ghetto'],2022,reggaeton flow
104857,Corina Smith,Roto,7smdtKHVmp95gIMGSoIul4,67,7mXfsy3lF4kU0f2KTNKSr8,"['7mXfsy3lF4kU0f2KTNKSr8', '5XJDexmWFLWOkjOEjOVX3e']","['Corina Smith', 'Eladio Carrion']",2022,reggaeton flow
104858,Guaynaa,Chicharrón,0k0mG3UjPUFFcqwKSeelHu,2,0BqURncJM5B1BBu7UM51eq,"['0BqURncJM5B1BBu7UM51eq', '2QUvtLq6oQaX0LNsYY2fas']","['Guaynaa', 'Cauty']",2022,reggaeton flow
104877,Guaynaa,Buyaka,3ayGyZqblLkLOGOgrfsuv4,0,0BqURncJM5B1BBu7UM51eq,['0BqURncJM5B1BBu7UM51eq'],['Guaynaa'],2022,reggaeton flow
104878,Guaynaa,Chama,67PUfm5bVMotedKaOXqPK0,0,0BqURncJM5B1BBu7UM51eq,"['0BqURncJM5B1BBu7UM51eq', '1Ts9of7VPZElwPQnqnDSfW']","['Guaynaa', 'Lyanno']",2022,reggaeton flow
104879,Guaynaa,Full Moon,3DG5WNGY55qkli4M5WAdnV,0,0BqURncJM5B1BBu7UM51eq,"['0BqURncJM5B1BBu7UM51eq', '0eHQ9o50hj6ZDNBt6Ys1sD']","['Guaynaa', 'Yandel']",2022,reggaeton flow
104880,Guaynaa,Monterrey,6KprWFvYCHjF26GAZkRtRr,0,0BqURncJM5B1BBu7UM51eq,"['0BqURncJM5B1BBu7UM51eq', '3ROBnT2BmT0WBbwJCOxtRD']","['Guaynaa', 'Pain Digital']",2022,reggaeton flow
104882,Guaynaa,Cumbia A La Gente,7y1BTgHqoauZTxCuiADGXP,0,0BqURncJM5B1BBu7UM51eq,"['0BqURncJM5B1BBu7UM51eq', '0ZCO8oVkMj897cKgFH7fRW']","['Guaynaa', 'Los Ángeles Azules']",2022,reggaeton flow
104883,Guaynaa,Mera,5NRSyCeHKHDXTBe8EwPtUj,0,0BqURncJM5B1BBu7UM51eq,['0BqURncJM5B1BBu7UM51eq'],['Guaynaa'],2022,reggaeton flow
104886,Guaynaa,Rompe Rodillas,11qaxS1Wlc4ImuhIV1oxTv,0,0BqURncJM5B1BBu7UM51eq,['0BqURncJM5B1BBu7UM51eq'],['Guaynaa'],2022,reggaeton flow
104888,Guaynaa,Toca,47JIxbIjr8TjMbNPTA7ZNf,0,0BqURncJM5B1BBu7UM51eq,['0BqURncJM5B1BBu7UM51eq'],['Guaynaa'],2022,reggaeton flow
104889,Guaynaa,Baja,7BR1Z2kvOTPfc51TqFdh8L,0,0BqURncJM5B1BBu7UM51eq,['0BqURncJM5B1BBu7UM51eq'],['Guaynaa'],2022,reggaeton flow
104893,Jowell & Randy,Sólo Por Ti,2q55J34HM6xDu4VUtMETuf,1,4IMAo2UQchVFyPH24PAjUs,"['4IMAo2UQchVFyPH24PAjUs', '65HuWBUC1d8ty1q6J42Nfi']","['Jowell & Randy', 'Cultura Profética']",2022,reggaeton flow
104897,Jowell & Randy,Loco,545DY8P0avnUZ9gB1Cliwp,12,4IMAo2UQchVFyPH24PAjUs,['4IMAo2UQchVFyPH24PAjUs'],['Jowell & Randy'],2022,reggaeton flow
104900,Supachefm,finer things,5hdfbfpt4txiDMZGRaPc1h,49,4xwoyhYU2OMu6i79blLJR1,"['4xwoyhYU2OMu6i79blLJR1', '6bmlMHgSheBauioMgKv2tn']","['Supachefm', 'Powfu']",2022,emo rap
104901,eli.,everything falls apart,0XzWo2jShoYC7pnKHQCG5u,47,05TvjXcgQveeF7wh2DBHvp,['05TvjXcgQveeF7wh2DBHvp'],['eli.'],2022,emo rap
104902,Ethan Ross,IMAGES OF DEATH,6UTnrnfRCB3A2GYMTZh3uw,48,59PupD35uDhgTCVfuV3GtN,"['59PupD35uDhgTCVfuV3GtN', '3BYJl9McCY35iO9F0KHoiz', '55l8XOO8frgVTbpedazbWo']","['Ethan Ross', 'Luga', 'Prompto']",2022,emo rap
104903,Sewerperson,It Must Be A Pain,3crh2I6JKsqYZq6e2xp4sh,48,6bPjJVb3mKaiW1qIT0b7ZF,['6bPjJVb3mKaiW1qIT0b7ZF'],['Sewerperson'],2022,emo rap
104904,demxntia,obsession,4jxHyd714CJedghcA2SuUy,49,6trEYfLSuAd9CS8bCy4sOH,"['6trEYfLSuAd9CS8bCy4sOH', '6UWui6Csqc1ywqnDzjOWnk']","['demxntia', 'Kid Travis']",2022,emo rap
104905,Burgos,Soulless,5L0DLvAqCBtj3mL06PAIvT,50,3chqU15yLP7B3XRQpILQY2,"['3chqU15yLP7B3XRQpILQY2', '5YJl420mxxVPPIAxFGYmXU']","['Burgos', 'Leland']",2022,emo rap
104906,Beamon,A Winter Evening - Remix,14oz4aol5wWr9ntnSu4ziY,52,4YdeEI1YlIPMBgxdDNc39K,"['4YdeEI1YlIPMBgxdDNc39K', '0zPILh9oEH0fDagpkHTQQ8']","['Beamon', 'Killstation']",2022,emo rap
104907,Thomas Reid,worth something,6zjCGkjUprgfZ1PVWIzYHD,50,0dcxj82ddksd6tDDcJgbqo,['0dcxj82ddksd6tDDcJgbqo'],['Thomas Reid'],2022,emo rap
104908,LIL DUSTY G,SQUASH,4rUawbJ9qurU9Rb3NpT4kH,49,3kBOtwy37e9fzJ3LFSnpbQ,['3kBOtwy37e9fzJ3LFSnpbQ'],['LIL DUSTY G'],2022,emo rap
104909,Killstation,DIAGONAL,69W05zoeu8HmC2NcmyT2wt,50,0zPILh9oEH0fDagpkHTQQ8,['0zPILh9oEH0fDagpkHTQQ8'],['Killstation'],2022,emo rap
104910,PRXJEK,BREAKMYHEART,2TMuwkeBXyGwj9hMAwPeVg,51,6TeJpqb3PcvfHxjKAEKCNu,['6TeJpqb3PcvfHxjKAEKCNu'],['PRXJEK'],2022,emo rap
104911,sadeyes,scumbag,1vEOwbwPq9097s027cokQH,47,5fj4oi7qHDoklvnnYmSBl0,['5fj4oi7qHDoklvnnYmSBl0'],['sadeyes'],2022,emo rap
104912,LIL DUSTY G,INBETWEEN,7g7or6ba1mBgq5Ydj2ixjs,48,3kBOtwy37e9fzJ3LFSnpbQ,['3kBOtwy37e9fzJ3LFSnpbQ'],['LIL DUSTY G'],2022,emo rap
104913,Ouse,Too Many Problems,05ztmc9JMq8pYE2GyY72Zd,50,6R29RU7eyQHSNc5kaHPWJn,"['6R29RU7eyQHSNc5kaHPWJn', '6bmlMHgSheBauioMgKv2tn']","['Ouse', 'Powfu']",2022,emo rap
104914,Brevin Kim,ALIENSPEAK (feat. Curtis Waters),15HLtPoII6TTHbej3R6xKz,47,7lU8Gtn7moZmPqqu4oPkEh,"['7lU8Gtn7moZmPqqu4oPkEh', '2JbE7jUIGtpXSzytnyMg6U']","['Brevin Kim', 'Curtis Waters']",2022,emo rap
104915,Tommy Ice,Rain,4dYDH5hW9DOLVF3v772s0D,48,3AUIYVmhwrsw8UOPHEv91Z,"['3AUIYVmhwrsw8UOPHEv91Z', '7LtYuMQ3wFY4fGX8Rvq6gD']","['Tommy Ice', 'Annamarie Rosanio']",2022,emo rap
104916,drip-133,Mothmilk,14O9o0SPu9gXJj0FBDpg9y,51,4cM9C8kZbJjP4RmrsoYaT7,"['4cM9C8kZbJjP4RmrsoYaT7', '5v2WhpA59TJSdPh7LCx1lN']","['drip-133', 'BONES']",2022,emo rap
104917,LIL DUSTY G,IDENTITIES,0opflBNj8NQehW3Q0oXueA,48,3kBOtwy37e9fzJ3LFSnpbQ,['3kBOtwy37e9fzJ3LFSnpbQ'],['LIL DUSTY G'],2022,emo rap
104918,sadeyes,i'm not okay,3GEPiS4iuMdtbtJdO5jBka,47,5fj4oi7qHDoklvnnYmSBl0,"['5fj4oi7qHDoklvnnYmSBl0', '7j8XINhxkD7WS4efrPxbhm', '7FngGIEGgN3Iwauw1MvO4P']","['sadeyes', 'Lil Xtra', 'nothing,nowhere.']",2022,emo rap
104919,gizmo,The Ankle Breaker,17RS85nBbs6II214Dx1D67,47,0uya6QELbHSc91t24xHUr1,['0uya6QELbHSc91t24xHUr1'],['gizmo'],2022,emo rap
104920,Yung Pinch,Lord Forbid,70quqx89PSpFi37p1O1M3N,46,61qMnYXa1GxSBoV3IiYKjZ,['61qMnYXa1GxSBoV3IiYKjZ'],['Yung Pinch'],2022,emo rap
104921,heylog,hair,5N2qTSAxrgR9KC9VGiaJLh,47,5Jf6pl4SGgueZHZ4pC313c,['5Jf6pl4SGgueZHZ4pC313c'],['heylog'],2022,emo rap
104922,sadeyes,goodbye,0FDI5Rbj9GIsaOpYBwMq12,46,5fj4oi7qHDoklvnnYmSBl0,"['5fj4oi7qHDoklvnnYmSBl0', '6bmlMHgSheBauioMgKv2tn']","['sadeyes', 'Powfu']",2022,emo rap
104923,LIL DUSTY G,PREACHED,2EEbJpnK4CJsbwIjUYVLIg,48,3kBOtwy37e9fzJ3LFSnpbQ,"['3kBOtwy37e9fzJ3LFSnpbQ', '64KEffDW9EtZ1y2vBYgq8T']","['LIL DUSTY G', 'Marshmello']",2022,emo rap
104924,demxntia,drive away,1uohaXe19lfi4HzRgIqi3T,0,6trEYfLSuAd9CS8bCy4sOH,['6trEYfLSuAd9CS8bCy4sOH'],['demxntia'],2022,emo rap
104925,demxntia,"tonight, pt. II",1KDFTo1pPXuhtQrx9dm16m,0,6trEYfLSuAd9CS8bCy4sOH,['6trEYfLSuAd9CS8bCy4sOH'],['demxntia'],2022,emo rap
104926,demxntia,kiss me slowly,5ZxphuhP8XFIv8gtZIEkhS,0,6trEYfLSuAd9CS8bCy4sOH,['6trEYfLSuAd9CS8bCy4sOH'],['demxntia'],2022,emo rap
104927,demxntia,silhouette,0nbTYWCxSyk50zjmH4IcQi,0,6trEYfLSuAd9CS8bCy4sOH,"['6trEYfLSuAd9CS8bCy4sOH', '71eYaTMbcy8TPXVKJm12Fh']","['demxntia', 'Dion Dugas']",2022,emo rap
104928,demxntia,great escape!,3cNW8DipsSN1IhjZBrU3xu,0,6trEYfLSuAd9CS8bCy4sOH,"['6trEYfLSuAd9CS8bCy4sOH', '2xvldSfqY7pk8Z0DWyCYyL']","['demxntia', 'Kaiyko']",2022,emo rap
104930,demxntia,beneath the surface,0mkr8C2pLQADkAwz28Ao68,0,6trEYfLSuAd9CS8bCy4sOH,['6trEYfLSuAd9CS8bCy4sOH'],['demxntia'],2022,emo rap
104931,demxntia,autumn,10tEYe2Rj3SExl0zS2HrDP,0,6trEYfLSuAd9CS8bCy4sOH,['6trEYfLSuAd9CS8bCy4sOH'],['demxntia'],2022,emo rap
104932,demxntia,butterflies,3hO2wPLfeBLkEZOgUdIZCj,0,6trEYfLSuAd9CS8bCy4sOH,['6trEYfLSuAd9CS8bCy4sOH'],['demxntia'],2022,emo rap
104933,demxntia,picture love,21CqctERdxdxhDDqhZyLAN,0,6trEYfLSuAd9CS8bCy4sOH,"['6trEYfLSuAd9CS8bCy4sOH', '1X6AU9VgQPke2P4ES0EhJ3']","['demxntia', 'Laeland']",2022,emo rap
104934,LIL DUSTY G,LOVE LORN,3chCihNdSQrMLam0sbbik7,46,3kBOtwy37e9fzJ3LFSnpbQ,['3kBOtwy37e9fzJ3LFSnpbQ'],['LIL DUSTY G'],2022,emo rap
104935,LIL DUSTY G,LET GO,3ldF2hDSJFPuS1fFb4d4Tb,46,3kBOtwy37e9fzJ3LFSnpbQ,['3kBOtwy37e9fzJ3LFSnpbQ'],['LIL DUSTY G'],2022,emo rap
104936,Brevin Kim,DYE,4jmSE3WCZNyjbzLPVi3uHU,45,7lU8Gtn7moZmPqqu4oPkEh,['7lU8Gtn7moZmPqqu4oPkEh'],['Brevin Kim'],2022,emo rap
104937,Thomas Reid,Fall Apart,6nAM9jyrlb5ZNeEMIIBUfQ,0,0dcxj82ddksd6tDDcJgbqo,['0dcxj82ddksd6tDDcJgbqo'],['Thomas Reid'],2022,emo rap
104941,Yung Pinch,Alright,6IiGDyVrHwfkoCWzOHIVz4,45,61qMnYXa1GxSBoV3IiYKjZ,"['61qMnYXa1GxSBoV3IiYKjZ', '47rYP3OnFecFuino5DXte1']","['Yung Pinch', 'Bighead']",2022,emo rap
104942,Sewerperson,friday nite fun ft. guardin,7AuA1VrPrw2PZ3xjt9QPLl,44,6bPjJVb3mKaiW1qIT0b7ZF,['6bPjJVb3mKaiW1qIT0b7ZF'],['Sewerperson'],2022,emo rap
104943,Hobo Johnson,Peach Scone,00ncESjrxtGopRYuznXKoI,0,05SdqPzK4m3k1ljK2wrTSP,['05SdqPzK4m3k1ljK2wrTSP'],['Hobo Johnson'],2022,emo rap
104944,SpaceMan Zack,DEAD WRONG,4Sv9vgZlxDkHKfbOJyayZT,45,53dPePMlci6GqJXISlntSK,"['53dPePMlci6GqJXISlntSK', '5WnlPOcTodnSWDtjnrjmzv']","['SpaceMan Zack', '7ru7h']",2022,emo rap
104945,LIL DUSTY G,AS FAR AS IT GETS,0oQfglCjBteXvyOv6O5LsR,45,3kBOtwy37e9fzJ3LFSnpbQ,['3kBOtwy37e9fzJ3LFSnpbQ'],['LIL DUSTY G'],2022,emo rap
104946,shinigami,bioMACHiNA,3v7V1aN6K6GcMTMqiQBZvX,46,0ntNwPE7MYnKrTh59tU2BA,"['0ntNwPE7MYnKrTh59tU2BA', '50cv1LUzko0wYHYGFE3PFE']","['shinigami', 'Billy Martin']",2022,emo rap
104948,Lil Skele,it's not getting easier,76JAKLWPbcAc66FF6vh63J,45,423Khduf8laJb7K4Otg6M2,"['423Khduf8laJb7K4Otg6M2', '5Jf6pl4SGgueZHZ4pC313c']","['Lil Skele', 'heylog']",2022,emo rap
104949,sadeyes,PPL ALWAYS MAKE SHT FKN WORSE,6DQHtwM5miG6spglMahgza,44,5fj4oi7qHDoklvnnYmSBl0,"['5fj4oi7qHDoklvnnYmSBl0', '3atbVRVOuIUxjoxeuNbd26']","['sadeyes', 'Days to Waste']",2022,emo rap
104955,Alessia Cara,Sweet Dream,1TCZVyajZswtQaTJBp7gAQ,0,2wUjUUtkb5lvLKcGKsKqsR,['2wUjUUtkb5lvLKcGKsKqsR'],['Alessia Cara'],2022,canadian contemporary r&b
104957,Alessia Cara,Clockwork,5s2dqrRBhxg1I0NuRYjChp,0,2wUjUUtkb5lvLKcGKsKqsR,['2wUjUUtkb5lvLKcGKsKqsR'],['Alessia Cara'],2022,canadian contemporary r&b
104958,Alessia Cara,Lie To Me,0hf28ULrz3aExe3xhx2NXr,0,2wUjUUtkb5lvLKcGKsKqsR,['2wUjUUtkb5lvLKcGKsKqsR'],['Alessia Cara'],2022,canadian contemporary r&b
104960,The Weeknd,A Tale By Quincy,3nQv9GfSPsgndLnAQ5uNmy,63,1Xyo4u8uXC1ZmMpatF05PJ,['1Xyo4u8uXC1ZmMpatF05PJ'],['The Weeknd'],2022,canadian contemporary r&b
104961,The Weeknd,Phantom Regret by Jim,4nSzpc6A8koEEJBTE33cdK,61,1Xyo4u8uXC1ZmMpatF05PJ,['1Xyo4u8uXC1ZmMpatF05PJ'],['The Weeknd'],2022,canadian contemporary r&b
104963,Jessie Reyez,IMPORTED,76afh29iL0blcY6S2l5FGr,0,3KedxarmBCyFBevnqQHy3P,"['3KedxarmBCyFBevnqQHy3P', '4IVAbR2w4JJNJDDRFP3E83']","['Jessie Reyez', '6LACK']",2022,canadian contemporary r&b
104965,The Kount,On My Way,284dZP2uHiNlX2NitwREww,56,24OnVX6EYwtu7P3jpMenPY,"['24OnVX6EYwtu7P3jpMenPY', '0994Up3Ob4zUFm3OFOWpzJ']","['The Kount', 'CARRTOONS']",2022,canadian contemporary r&b
104966,benny mayne,FROZEN,3eK50vcGhvRBONzD4qsiSw,56,2R2Yg2qPloNOTOfqxfXX7l,"['2R2Yg2qPloNOTOfqxfXX7l', '53fzjsJnjEKkA6TdncuIM4']","['benny mayne', 'Jutes']",2022,canadian contemporary r&b
104967,12AM,Showgirls,6jAyGjl1JlSGBmyu993LsU,58,4FHtVj8v4il9h5HRQ4Ib3n,"['4FHtVj8v4il9h5HRQ4Ib3n', '1MXZ0hsGic96dWRDKwAwdr', '5olrQpDroHT7sjmYWMLivy']","['12AM', 'Tyla Yaweh', 'Pressa']",2022,canadian contemporary r&b
104968,Majid Jordan,Waves of Blue,45WQGbBDj1SJ30ZhkNUPTj,0,4HzKw8XcD0piJmDrrPRCYk,['4HzKw8XcD0piJmDrrPRCYk'],['Majid Jordan'],2022,canadian contemporary r&b
104977,JON VINYL,Don’t Care,3Bw5aVedzczifLB0KltMU1,54,6PvScqSJuICxvoA3UDYPmu,['6PvScqSJuICxvoA3UDYPmu'],['JON VINYL'],2022,canadian contemporary r&b
104978,slchld,holly's ego,4Xu8VjkVCix7ypRJWW5OQZ,52,33crDRqANd3NQHJagZkQ7O,['33crDRqANd3NQHJagZkQ7O'],['slchld'],2022,canadian contemporary r&b
104979,WizTheMc,Premature Love,3IoHf45yFIn4L5kL4Nc8OH,53,3ebS2RuCq8QeLyndUDmgB5,['3ebS2RuCq8QeLyndUDmgB5'],['WizTheMc'],2022,canadian contemporary r&b
104983,slchld,lone summer,3tgMPZwS0ZbGYAVoImZEzi,48,33crDRqANd3NQHJagZkQ7O,['33crDRqANd3NQHJagZkQ7O'],['slchld'],2022,canadian contemporary r&b
104984,slchld,obsidian,1Pd8kcHGyzMEuZwimLfdC4,47,33crDRqANd3NQHJagZkQ7O,['33crDRqANd3NQHJagZkQ7O'],['slchld'],2022,canadian contemporary r&b
104985,Dylan Sinclair,Suppress,4I0lAql698rA7kNmRnKbSX,53,45RZn1pAEvQYqkRnvFaIJx,['45RZn1pAEvQYqkRnvFaIJx'],['Dylan Sinclair'],2022,canadian contemporary r&b
104986,Allan Rayman,Bye Bye Blondie,1rEOAAhGUePPAPEMzqmDii,50,6Yv6OBXD6ZQakEljaGaDAk,['6Yv6OBXD6ZQakEljaGaDAk'],['Allan Rayman'],2022,canadian contemporary r&b
104988,Always Never,Patterns,43o1Irj3t3XrH7jkzjp5H3,52,0iiDqBBNToKJG4YoyESrBf,['0iiDqBBNToKJG4YoyESrBf'],['Always Never'],2022,canadian contemporary r&b
104989,slchld,love me at my worst,2BrZWjAaEJ3jQdBjmvarvf,46,33crDRqANd3NQHJagZkQ7O,['33crDRqANd3NQHJagZkQ7O'],['slchld'],2022,canadian contemporary r&b
104990,slchld,seam of life,7LTFEwS2MVi7jdw8RYEZ6V,46,33crDRqANd3NQHJagZkQ7O,['33crDRqANd3NQHJagZkQ7O'],['slchld'],2022,canadian contemporary r&b
104991,Locals Only Sound,Car,0r04MG8C4jr7yCirWGi03Y,49,0FiWU7d449v3BcyuBhIOEh,"['0FiWU7d449v3BcyuBhIOEh', '484bfoveqgHfx2VhNY4zzT']","['Locals Only Sound', 'lentra']",2022,canadian contemporary r&b
104993,PLAZA,Demons,7LWsjFi4VjgOipucM7oxCI,52,50Fwc6LYQ2aYsWVN10hhTY,['50Fwc6LYQ2aYsWVN10hhTY'],['PLAZA'],2022,canadian contemporary r&b
104994,Alessia Cara,Best Days (feat. Pentatonix),4njogTgUkTuKHWBiY9qUsB,50,2wUjUUtkb5lvLKcGKsKqsR,"['2wUjUUtkb5lvLKcGKsKqsR', '26AHtbjWKiwYzsoGoUZq53']","['Alessia Cara', 'Pentatonix']",2022,canadian contemporary r&b
104995,dvsn,Use Somebody,5jNiJSGDnMHtPoZNVRzaKV,0,7e1ICztHM2Sc4JNLxeMXYl,['7e1ICztHM2Sc4JNLxeMXYl'],['dvsn'],2022,canadian contemporary r&b
104997,PLAZA,Crash,261pcy1tTFrrjLrycKh9N2,48,50Fwc6LYQ2aYsWVN10hhTY,['50Fwc6LYQ2aYsWVN10hhTY'],['PLAZA'],2022,canadian contemporary r&b
105001,Jessie Murph,Pray,2gbRKKSyW7e7vAkyvrJkte,82,2yLzlEFtIS0Q9UkyBZdQA7,['2yLzlEFtIS0Q9UkyBZdQA7'],['Jessie Murph'],2022,pop
105003,Mother Mother,Hayloft II,0kYMwaQWABTkFff8AZjmYI,81,0e86yPdC41PGRkLp2Q1Bph,['0e86yPdC41PGRkLp2Q1Bph'],['Mother Mother'],2022,pop
105004,ENHYPEN,Polaroid Love,5elW2CKSoqjYoJ32AGDxf1,88,5t5FqBwTcgKTaWmfEbwQY9,['5t5FqBwTcgKTaWmfEbwQY9'],['ENHYPEN'],2022,pop
105006,Rex Orange County,AMAZING,6FtIK0IkmG33lKbc1pyAlZ,78,7pbDxGE6nQSZVfiFdq9lOL,['7pbDxGE6nQSZVfiFdq9lOL'],['Rex Orange County'],2022,pop
105007,Rex Orange County,KEEP IT UP,0ioTTk5l0Zz7Oh48qEocgj,79,7pbDxGE6nQSZVfiFdq9lOL,['7pbDxGE6nQSZVfiFdq9lOL'],['Rex Orange County'],2022,pop
105008,Bruno Mars,Love's Train,60gTdTwaNtGAzIxKfeGVfJ,80,0du5cEVh5yTK9QJze8zA0C,"['0du5cEVh5yTK9QJze8zA0C', '3jK9MiCrA42lLAdMGUZpwa', '6PvvGcCY2XtUcSRld1Wilr']","['Bruno Mars', 'Anderson .Paak', 'Silk Sonic']",2022,pop
105009,STAYC,RUN2U,3gFcGnU4kTdMYLXDjH1TK8,82,01XYiBYaoMJcNhPokrg0l0,['01XYiBYaoMJcNhPokrg0l0'],['STAYC'],2022,pop
105011,Dominic Fike,"Elliot's Song - From ""Euphoria"" An HBO Original Series",7JIIY2oDPFkURYMCLJuzhe,80,6USv9qhCn6zfxlBQIYJ9qs,"['6USv9qhCn6zfxlBQIYJ9qs', '6sCbFbEjbYepqswM1vWjjs']","['Dominic Fike', 'Zendaya']",2022,pop
105012,Dua Lipa,Levitating,6ONsnqc5Si0bzrAff8KAZz,0,6M2wZ9GZgrQXHCFfjv46we,"['6M2wZ9GZgrQXHCFfjv46we', '4r63FhuTkUYltbVAg5TQnk']","['Dua Lipa', 'DaBaby']",2022,pop
105013,Dua Lipa,Love Again,3NtN0GnIPiyYG93Ib1huvM,0,6M2wZ9GZgrQXHCFfjv46we,['6M2wZ9GZgrQXHCFfjv46we'],['Dua Lipa'],2022,pop
105014,Dua Lipa,Levitating - KUU Remix,66NKO1OAzfGGIeJLxPLXEP,0,6M2wZ9GZgrQXHCFfjv46we,"['6M2wZ9GZgrQXHCFfjv46we', '4r63FhuTkUYltbVAg5TQnk', '6TGsaPbyXTM7FAeHi68yp7']","['Dua Lipa', 'DaBaby', 'KUU']",2022,pop
105015,Dua Lipa,Physical - Ofenbach Remix,07cPuTdMbyBujNuoFVr80K,0,6M2wZ9GZgrQXHCFfjv46we,"['6M2wZ9GZgrQXHCFfjv46we', '4AKwRarlmsUlLjIwt38NLw']","['Dua Lipa', 'Ofenbach']",2022,pop
105020,Florence + The Machine,King,1VSngtLdJhrlfHkLxTyOXK,80,1moxjboGR7GNWYIMWsRjgG,['1moxjboGR7GNWYIMWsRjgG'],['Florence + The Machine'],2022,pop
105021,Kygo,Dancing Feet (feat. DNCE),4RAR8g8fZNB106ezUurnE0,82,23fqKkggKUBHNkbKtXEls4,"['23fqKkggKUBHNkbKtXEls4', '6T5tfhQCknKG4UnH90qGnz']","['Kygo', 'DNCE']",2022,pop
105022,DDG,Elon Musk (feat. Gunna),6g6FfeozIEkVUXecpSq16Q,77,0WK3H9OErSn5zKOkOV5egm,"['0WK3H9OErSn5zKOkOV5egm', '2hlmm7s2ICUX0LVIhVFlZQ']","['DDG', 'Gunna']",2022,pop
105023,Dua Lipa,Physical - Claptone Remix,1x6ClmnEuFndAeOTaB1omy,0,6M2wZ9GZgrQXHCFfjv46we,"['6M2wZ9GZgrQXHCFfjv46we', '4mncDFjVLUa3s025Tct3Ry']","['Dua Lipa', 'Claptone']",2022,pop
105025,Billie Eilish,bad guy,6iX3xRkjV9OJa6TMtVX95T,1,6qqNVTkY8uBg9cP3Jd7DAH,['6qqNVTkY8uBg9cP3Jd7DAH'],['Billie Eilish'],2022,pop
105027,2 Chainz,Million Dollars Worth of Game (feat. 42 Dugg),3IZWCcD1FYpyeY3ki2VUmL,77,17lzZA2AlOHwCwFALHttmp,"['17lzZA2AlOHwCwFALHttmp', '45gHcnDnMC15sgx3VL7ROG']","['2 Chainz', '42 Dugg']",2022,pop
105029,Tai Verdes,LAst dAy oN EaRTh,0fVDu1evgjX9CFD0cmuRrM,83,2kCO8LXN1usaOPL3iEE28I,['2kCO8LXN1usaOPL3iEE28I'],['Tai Verdes'],2022,pop
105030,Bruno Mars,Treasure - Bailey Smalls Radio Edit,6fPn9RKSMSb63UaDiY2UZ1,0,0du5cEVh5yTK9QJze8zA0C,['0du5cEVh5yTK9QJze8zA0C'],['Bruno Mars'],2022,pop
105031,Bruno Mars,Finesse,7fxyd90zOGhAPWJQTaX2Ed,0,0du5cEVh5yTK9QJze8zA0C,['0du5cEVh5yTK9QJze8zA0C'],['Bruno Mars'],2022,pop
105032,Bruno Mars,Grenade - Acoustic,6Y16CGx1ABtJP5qaj7Seuu,0,0du5cEVh5yTK9QJze8zA0C,['0du5cEVh5yTK9QJze8zA0C'],['Bruno Mars'],2022,pop
105033,Bruno Mars,Versace on the Floor (Bruno Mars vs. David Guetta),2pCjxzAWczZc3ShSNfdTL5,0,0du5cEVh5yTK9QJze8zA0C,"['0du5cEVh5yTK9QJze8zA0C', '1Cs0zKBU1kc0i8ypK3B9ai']","['Bruno Mars', 'David Guetta']",2022,pop
105034,Bruno Mars,Wake up In the Sky,2dYtHXg5oJ4aRBACgac9x6,0,0du5cEVh5yTK9QJze8zA0C,"['0du5cEVh5yTK9QJze8zA0C', '13y7CgLHjMVRMDqxdx0Xdo', '46SHBwWsqBkxI7EeeBEQG7']","['Bruno Mars', 'Gucci Mane', 'Kodak Black']",2022,pop
