,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
5146,0.606,0.853,5,-4.601,0,0.0392,0.00673,1.19e-06,0.241,0.333,122.001,audio_features,4hsRzEQg0t9qgtB4iXEGB5,spotify:track:4hsRzEQg0t9qgtB4iXEGB5,https://api.spotify.com/v1/tracks/4hsRzEQg0t9qgtB4iXEGB5,https://api.spotify.com/v1/audio-analysis/4hsRzEQg0t9qgtB4iXEGB5,185016,4
5147,0.698,0.875,11,-4.665,1,0.0823,0.00557,1.93e-06,0.0618,0.39,115.011,audio_features,4pCVxIpvbfeQmMOKW31QWd,spotify:track:4pCVxIpvbfeQmMOKW31QWd,https://api.spotify.com/v1/tracks/4pCVxIpvbfeQmMOKW31QWd,https://api.spotify.com/v1/audio-analysis/4pCVxIpvbfeQmMOKW31QWd,198281,4
5148,0.502,0.874,5,-3.742,0,0.203,0.0543,1.27e-06,0.426,0.392,141.776,audio_features,408UEGA6FV2nvQjr1nt1VT,spotify:track:408UEGA6FV2nvQjr1nt1VT,https://api.spotify.com/v1/tracks/408UEGA6FV2nvQjr1nt1VT,https://api.spotify.com/v1/audio-analysis/408UEGA6FV2nvQjr1nt1VT,240000,4
5149,0.877,0.658,11,-6.055,0,0.132,0.163,0.0,0.108,0.693,123.995,audio_features,3xw8zBmDZMsAF9d0oG5fOX,spotify:track:3xw8zBmDZMsAF9d0oG5fOX,https://api.spotify.com/v1/tracks/3xw8zBmDZMsAF9d0oG5fOX,https://api.spotify.com/v1/audio-analysis/3xw8zBmDZMsAF9d0oG5fOX,213947,4
5150,0.724,0.734,11,-5.539,0,0.0383,0.0249,0.000325,0.127,0.673,125.993,audio_features,1Ynipg8LwS3LJI0VnHvAhp,spotify:track:1Ynipg8LwS3LJI0VnHvAhp,https://api.spotify.com/v1/tracks/1Ynipg8LwS3LJI0VnHvAhp,https://api.spotify.com/v1/audio-analysis/1Ynipg8LwS3LJI0VnHvAhp,208107,4
5151,0.755,0.892,5,-4.815,0,0.0625,0.0891,0.000141,0.0502,0.488,124.029,audio_features,5yj8QDJ967St7PUG7sFD0n,spotify:track:5yj8QDJ967St7PUG7sFD0n,https://api.spotify.com/v1/tracks/5yj8QDJ967St7PUG7sFD0n,https://api.spotify.com/v1/audio-analysis/5yj8QDJ967St7PUG7sFD0n,152903,4
5152,0.751,0.718,1,-5.289,0,0.0404,0.000754,3.23e-05,0.155,0.853,121.993,audio_features,2HvwmH9xPsRu0a6a4Ba9GP,spotify:track:2HvwmH9xPsRu0a6a4Ba9GP,https://api.spotify.com/v1/tracks/2HvwmH9xPsRu0a6a4Ba9GP,https://api.spotify.com/v1/audio-analysis/2HvwmH9xPsRu0a6a4Ba9GP,160826,4
5153,0.691,0.773,4,-5.453,0,0.199,0.102,0.0,0.181,0.356,125.012,audio_features,3zhzOgiEV7P04NoZmllpKY,spotify:track:3zhzOgiEV7P04NoZmllpKY,https://api.spotify.com/v1/tracks/3zhzOgiEV7P04NoZmllpKY,https://api.spotify.com/v1/audio-analysis/3zhzOgiEV7P04NoZmllpKY,157907,4
5154,0.598,0.833,2,-3.716,0,0.048,0.0196,0.0,0.292,0.406,124.973,audio_features,2AGCjalqZHT7E1dnprtoV0,spotify:track:2AGCjalqZHT7E1dnprtoV0,https://api.spotify.com/v1/tracks/2AGCjalqZHT7E1dnprtoV0,https://api.spotify.com/v1/audio-analysis/2AGCjalqZHT7E1dnprtoV0,144735,4
5155,0.774,0.605,8,-6.103,0,0.138,0.264,0.0,0.355,0.584,125.094,audio_features,5QJNdysdS5getZgW2rACYm,spotify:track:5QJNdysdS5getZgW2rACYm,https://api.spotify.com/v1/tracks/5QJNdysdS5getZgW2rACYm,https://api.spotify.com/v1/audio-analysis/5QJNdysdS5getZgW2rACYm,172909,4
5156,0.416,0.771,7,-3.183,0,0.0539,0.178,1.47e-06,0.501,0.493,144.869,audio_features,3Yqbk28vOtiNKhYfNz8LT8,spotify:track:3Yqbk28vOtiNKhYfNz8LT8,https://api.spotify.com/v1/tracks/3Yqbk28vOtiNKhYfNz8LT8,https://api.spotify.com/v1/audio-analysis/3Yqbk28vOtiNKhYfNz8LT8,208689,4
5157,0.574,0.917,3,-6.186,0,0.123,0.0317,4.54e-05,0.234,0.227,124.952,audio_features,3FxtZN35P8Pm0NAJcvASPz,spotify:track:3FxtZN35P8Pm0NAJcvASPz,https://api.spotify.com/v1/tracks/3FxtZN35P8Pm0NAJcvASPz,https://api.spotify.com/v1/audio-analysis/3FxtZN35P8Pm0NAJcvASPz,230400,4
5158,0.564,0.887,9,-4.56,0,0.046,0.00443,0.00207,0.368,0.0658,127.952,audio_features,1gs7LWmkKWpJ8M6cnWkK5e,spotify:track:1gs7LWmkKWpJ8M6cnWkK5e,https://api.spotify.com/v1/tracks/1gs7LWmkKWpJ8M6cnWkK5e,https://api.spotify.com/v1/audio-analysis/1gs7LWmkKWpJ8M6cnWkK5e,225000,4
5159,0.709,0.802,4,-1.146,0,0.137,0.0877,1.43e-05,0.323,0.546,140.072,audio_features,0yotOi6EFaBal5Gy7YVcuI,spotify:track:0yotOi6EFaBal5Gy7YVcuI,https://api.spotify.com/v1/tracks/0yotOi6EFaBal5Gy7YVcuI,https://api.spotify.com/v1/audio-analysis/0yotOi6EFaBal5Gy7YVcuI,168000,4
5160,0.89,0.775,6,-6.475,0,0.046,0.127,3.41e-06,0.0611,0.801,125.032,audio_features,0GqkKKfu3RhPVIawf87FLk,spotify:track:0GqkKKfu3RhPVIawf87FLk,https://api.spotify.com/v1/tracks/0GqkKKfu3RhPVIawf87FLk,https://api.spotify.com/v1/audio-analysis/0GqkKKfu3RhPVIawf87FLk,175047,4
5161,0.544,0.591,0,-6.757,1,0.0407,0.00711,0.0,0.109,0.188,151.756,audio_features,4BCda1bJa57fTMB2laaOeX,spotify:track:4BCda1bJa57fTMB2laaOeX,https://api.spotify.com/v1/tracks/4BCda1bJa57fTMB2laaOeX,https://api.spotify.com/v1/audio-analysis/4BCda1bJa57fTMB2laaOeX,208421,4
5162,0.731,0.807,7,-6.575,1,0.0432,0.0527,0.00023,0.0737,0.304,126.033,audio_features,1aEHWqvtZ1JIBUl1loQBDn,spotify:track:1aEHWqvtZ1JIBUl1loQBDn,https://api.spotify.com/v1/tracks/1aEHWqvtZ1JIBUl1loQBDn,https://api.spotify.com/v1/audio-analysis/1aEHWqvtZ1JIBUl1loQBDn,209688,4
5163,0.492,0.873,11,-2.489,0,0.226,0.038,0.0,0.0842,0.291,84.868,audio_features,1gTa0kM9Xlfb2HS1KOzz4V,spotify:track:1gTa0kM9Xlfb2HS1KOzz4V,https://api.spotify.com/v1/tracks/1gTa0kM9Xlfb2HS1KOzz4V,https://api.spotify.com/v1/audio-analysis/1gTa0kM9Xlfb2HS1KOzz4V,211765,4
5164,0.573,0.902,3,-3.725,0,0.0342,0.111,2.05e-06,0.201,0.422,128.929,audio_features,3G7IL5s69QJQNodlmIXMSh,spotify:track:3G7IL5s69QJQNodlmIXMSh,https://api.spotify.com/v1/tracks/3G7IL5s69QJQNodlmIXMSh,https://api.spotify.com/v1/audio-analysis/3G7IL5s69QJQNodlmIXMSh,216799,4
5165,0.687,0.83,8,-4.437,1,0.0367,0.0946,1.34e-06,0.182,0.486,123.043,audio_features,1sNmdOAYNqsMIxrb21SKz3,spotify:track:1sNmdOAYNqsMIxrb21SKz3,https://api.spotify.com/v1/tracks/1sNmdOAYNqsMIxrb21SKz3,https://api.spotify.com/v1/audio-analysis/1sNmdOAYNqsMIxrb21SKz3,214634,4
5166,0.641,0.931,11,-1.888,0,0.298,0.0954,0.209,0.777,0.439,140.148,audio_features,3CvIbxdih7XqVgtoRmYMAq,spotify:track:3CvIbxdih7XqVgtoRmYMAq,https://api.spotify.com/v1/tracks/3CvIbxdih7XqVgtoRmYMAq,https://api.spotify.com/v1/audio-analysis/3CvIbxdih7XqVgtoRmYMAq,243429,4
5167,0.503,0.494,9,-7.546,1,0.0412,0.326,0.000481,0.0954,0.113,70.035,audio_features,3lVaRWkDwUkHveuSbilYdE,spotify:track:3lVaRWkDwUkHveuSbilYdE,https://api.spotify.com/v1/tracks/3lVaRWkDwUkHveuSbilYdE,https://api.spotify.com/v1/audio-analysis/3lVaRWkDwUkHveuSbilYdE,187800,4
5168,0.516,0.676,4,-6.186,0,0.0283,0.118,1.14e-05,0.145,0.535,92.964,audio_features,2HaBdasSWMawjj5fHcmZjt,spotify:track:2HaBdasSWMawjj5fHcmZjt,https://api.spotify.com/v1/tracks/2HaBdasSWMawjj5fHcmZjt,https://api.spotify.com/v1/audio-analysis/2HaBdasSWMawjj5fHcmZjt,183533,4
5169,0.741,0.499,11,-8.035,1,0.0356,0.23,0.0,0.125,0.692,103.96,audio_features,3O6uyZUtkGYWqohphGiSW0,spotify:track:3O6uyZUtkGYWqohphGiSW0,https://api.spotify.com/v1/tracks/3O6uyZUtkGYWqohphGiSW0,https://api.spotify.com/v1/audio-analysis/3O6uyZUtkGYWqohphGiSW0,144760,4
5170,0.616,0.437,1,-5.968,1,0.0298,0.351,0.0,0.24,0.386,135.939,audio_features,4kwBWweNJ1aNgK5meC2xcg,spotify:track:4kwBWweNJ1aNgK5meC2xcg,https://api.spotify.com/v1/tracks/4kwBWweNJ1aNgK5meC2xcg,https://api.spotify.com/v1/audio-analysis/4kwBWweNJ1aNgK5meC2xcg,213387,4
5171,0.51,0.533,7,-7.096,1,0.0271,0.345,0.000134,0.117,0.418,163.755,audio_features,09MhsFYo8oqSsd4eR2F15A,spotify:track:09MhsFYo8oqSsd4eR2F15A,https://api.spotify.com/v1/tracks/09MhsFYo8oqSsd4eR2F15A,https://api.spotify.com/v1/audio-analysis/09MhsFYo8oqSsd4eR2F15A,206045,4
5172,0.333,0.478,2,-6.903,1,0.031,0.367,2.28e-06,0.115,0.291,179.448,audio_features,4wWkQCynfdPWrjIIZZVBOD,spotify:track:4wWkQCynfdPWrjIIZZVBOD,https://api.spotify.com/v1/tracks/4wWkQCynfdPWrjIIZZVBOD,https://api.spotify.com/v1/audio-analysis/4wWkQCynfdPWrjIIZZVBOD,180833,3
5173,0.496,0.844,2,-6.144,0,0.0309,0.137,1.9e-05,0.0673,0.877,143.932,audio_features,0KZlj0zqTsPsjGHib2d3qt,spotify:track:0KZlj0zqTsPsjGHib2d3qt,https://api.spotify.com/v1/tracks/0KZlj0zqTsPsjGHib2d3qt,https://api.spotify.com/v1/audio-analysis/0KZlj0zqTsPsjGHib2d3qt,189167,4
5174,0.4,0.845,2,-4.764,1,0.0812,0.00246,0.0,0.0732,0.601,195.923,audio_features,4DSVCVCTwLElQGgS1fr3ix,spotify:track:4DSVCVCTwLElQGgS1fr3ix,https://api.spotify.com/v1/tracks/4DSVCVCTwLElQGgS1fr3ix,https://api.spotify.com/v1/audio-analysis/4DSVCVCTwLElQGgS1fr3ix,204152,4
5175,0.59,0.389,2,-9.245,1,0.0387,0.411,1.48e-06,0.117,0.389,166.055,audio_features,4P6c6vqjDza2QN8lRuYRNq,spotify:track:4P6c6vqjDza2QN8lRuYRNq,https://api.spotify.com/v1/tracks/4P6c6vqjDza2QN8lRuYRNq,https://api.spotify.com/v1/audio-analysis/4P6c6vqjDza2QN8lRuYRNq,228320,4
5176,0.599,0.694,6,-3.266,1,0.0287,0.236,0.0,0.101,0.425,115.1,audio_features,3e90277REF5UJoUrZQPnIY,spotify:track:3e90277REF5UJoUrZQPnIY,https://api.spotify.com/v1/tracks/3e90277REF5UJoUrZQPnIY,https://api.spotify.com/v1/audio-analysis/3e90277REF5UJoUrZQPnIY,162667,4
5177,0.617,0.626,1,-4.883,1,0.0268,0.798,4.69e-06,0.12,0.345,112.072,audio_features,2O8fDNr7arCI2vvOtnfyt0,spotify:track:2O8fDNr7arCI2vvOtnfyt0,https://api.spotify.com/v1/tracks/2O8fDNr7arCI2vvOtnfyt0,https://api.spotify.com/v1/audio-analysis/2O8fDNr7arCI2vvOtnfyt0,269724,4
5178,0.605,0.786,4,-4.138,1,0.0379,0.00276,0.0,0.347,0.512,116.995,audio_features,0xMGp5yHoY5pAMv5j94Lb1,spotify:track:0xMGp5yHoY5pAMv5j94Lb1,https://api.spotify.com/v1/tracks/0xMGp5yHoY5pAMv5j94Lb1,https://api.spotify.com/v1/audio-analysis/0xMGp5yHoY5pAMv5j94Lb1,182930,4
5179,0.591,0.89,2,-3.202,1,0.0361,0.07,0.0,0.163,0.736,132.006,audio_features,6ZxHOBPMoNl1zAdri7XTcd,spotify:track:6ZxHOBPMoNl1zAdri7XTcd,https://api.spotify.com/v1/tracks/6ZxHOBPMoNl1zAdri7XTcd,https://api.spotify.com/v1/audio-analysis/6ZxHOBPMoNl1zAdri7XTcd,228400,4
5180,0.643,0.79,2,-5.126,1,0.0322,0.0216,0.00731,0.169,0.495,120.043,audio_features,6YRvZZPueOfh0mhshBYhM8,spotify:track:6YRvZZPueOfh0mhshBYhM8,https://api.spotify.com/v1/tracks/6YRvZZPueOfh0mhshBYhM8,https://api.spotify.com/v1/audio-analysis/6YRvZZPueOfh0mhshBYhM8,168627,4
5181,0.559,0.722,1,-5.924,1,0.0356,0.0352,0.00044,0.118,0.579,155.983,audio_features,5uKxbds4wIInjH2M5I6fLS,spotify:track:5uKxbds4wIInjH2M5I6fLS,https://api.spotify.com/v1/tracks/5uKxbds4wIInjH2M5I6fLS,https://api.spotify.com/v1/audio-analysis/5uKxbds4wIInjH2M5I6fLS,198173,4
5182,0.627,0.819,7,-5.758,1,0.0481,0.0622,0.0,0.0753,0.347,99.993,audio_features,1540srcD5IcGUxL19JIleP,spotify:track:1540srcD5IcGUxL19JIleP,https://api.spotify.com/v1/tracks/1540srcD5IcGUxL19JIleP,https://api.spotify.com/v1/audio-analysis/1540srcD5IcGUxL19JIleP,233827,4
5183,0.546,0.579,7,-5.97,1,0.0312,0.535,0.0,0.119,0.213,146.082,audio_features,61pa8WN6uTxZvdyEjDXyHR,spotify:track:61pa8WN6uTxZvdyEjDXyHR,https://api.spotify.com/v1/tracks/61pa8WN6uTxZvdyEjDXyHR,https://api.spotify.com/v1/audio-analysis/61pa8WN6uTxZvdyEjDXyHR,202280,4
5184,0.528,0.658,6,-8.529,1,0.0318,0.111,0.0,0.135,0.56,79.933,audio_features,1ibPdlFjSejlfGC1gCg8n3,spotify:track:1ibPdlFjSejlfGC1gCg8n3,https://api.spotify.com/v1/tracks/1ibPdlFjSejlfGC1gCg8n3,https://api.spotify.com/v1/audio-analysis/1ibPdlFjSejlfGC1gCg8n3,186844,4
5185,0.579,0.404,10,-8.209,1,0.031,0.496,0.0,0.122,0.282,129.916,audio_features,1nh14OxRWjOwNNrfx6hfVA,spotify:track:1nh14OxRWjOwNNrfx6hfVA,https://api.spotify.com/v1/tracks/1nh14OxRWjOwNNrfx6hfVA,https://api.spotify.com/v1/audio-analysis/1nh14OxRWjOwNNrfx6hfVA,199000,4
5186,0.586,0.764,8,-5.108,1,0.0501,0.0572,0.0,0.11,0.29,127.03,audio_features,3KWR8SEGBcxMklHWsLHU42,spotify:track:3KWR8SEGBcxMklHWsLHU42,https://api.spotify.com/v1/tracks/3KWR8SEGBcxMklHWsLHU42,https://api.spotify.com/v1/audio-analysis/3KWR8SEGBcxMklHWsLHU42,199213,4
5187,0.644,0.812,0,-4.777,1,0.0288,0.0294,1.86e-05,0.0757,0.587,102.021,audio_features,0h0PVL7SoC7l4sJ5AYQZX5,spotify:track:0h0PVL7SoC7l4sJ5AYQZX5,https://api.spotify.com/v1/tracks/0h0PVL7SoC7l4sJ5AYQZX5,https://api.spotify.com/v1/audio-analysis/0h0PVL7SoC7l4sJ5AYQZX5,217647,4
5188,0.657,0.82,0,-3.869,1,0.0324,0.0616,0.0,0.168,0.867,98.988,audio_features,1cHYzbf9i27FIsHj91fLIY,spotify:track:1cHYzbf9i27FIsHj91fLIY,https://api.spotify.com/v1/tracks/1cHYzbf9i27FIsHj91fLIY,https://api.spotify.com/v1/audio-analysis/1cHYzbf9i27FIsHj91fLIY,148101,4
5189,0.472,0.937,0,-4.028,0,0.0567,0.00717,0.0,0.11,0.454,140.073,audio_features,6WBsicHFmydTkMXwiBVhLw,spotify:track:6WBsicHFmydTkMXwiBVhLw,https://api.spotify.com/v1/tracks/6WBsicHFmydTkMXwiBVhLw,https://api.spotify.com/v1/audio-analysis/6WBsicHFmydTkMXwiBVhLw,176147,4
5190,0.748,0.86,8,-5.248,1,0.0512,0.113,0.0,0.026,0.851,103.969,audio_features,0SGziCjEhhcxbS9hoOwq9P,spotify:track:0SGziCjEhhcxbS9hoOwq9P,https://api.spotify.com/v1/tracks/0SGziCjEhhcxbS9hoOwq9P,https://api.spotify.com/v1/audio-analysis/0SGziCjEhhcxbS9hoOwq9P,190240,4
5191,0.724,0.68,11,-5.267,0,0.034,0.0354,6.59e-06,0.0516,0.817,120.055,audio_features,1iRuwmVRAWycz9rvYdLNFb,spotify:track:1iRuwmVRAWycz9rvYdLNFb,https://api.spotify.com/v1/tracks/1iRuwmVRAWycz9rvYdLNFb,https://api.spotify.com/v1/audio-analysis/1iRuwmVRAWycz9rvYdLNFb,213693,4
5192,0.724,0.566,7,-5.117,1,0.0305,0.617,0.00023,0.234,0.873,131.174,audio_features,5P2dhNs7XOmSCEqFqQQNjz,spotify:track:5P2dhNs7XOmSCEqFqQQNjz,https://api.spotify.com/v1/tracks/5P2dhNs7XOmSCEqFqQQNjz,https://api.spotify.com/v1/audio-analysis/5P2dhNs7XOmSCEqFqQQNjz,201373,4
5193,0.669,0.552,0,-7.98,1,0.0587,0.807,0.000874,0.321,0.488,100.102,audio_features,2MKlLWozomVdsJbZsH3zSe,spotify:track:2MKlLWozomVdsJbZsH3zSe,https://api.spotify.com/v1/tracks/2MKlLWozomVdsJbZsH3zSe,https://api.spotify.com/v1/audio-analysis/2MKlLWozomVdsJbZsH3zSe,180800,4
5194,0.618,0.196,10,-7.628,1,0.0345,0.89,0.0,0.108,0.352,65.542,audio_features,0sE69QwDBHagpQnsybM11J,spotify:track:0sE69QwDBHagpQnsybM11J,https://api.spotify.com/v1/tracks/0sE69QwDBHagpQnsybM11J,https://api.spotify.com/v1/audio-analysis/0sE69QwDBHagpQnsybM11J,214293,4
5195,0.621,0.416,9,-7.035,1,0.0261,0.893,4.42e-05,0.113,0.372,134.015,audio_features,2bfHqHI0q8HilVfyyVJ8QD,spotify:track:2bfHqHI0q8HilVfyyVJ8QD,https://api.spotify.com/v1/tracks/2bfHqHI0q8HilVfyyVJ8QD,https://api.spotify.com/v1/audio-analysis/2bfHqHI0q8HilVfyyVJ8QD,239989,4
5196,0.647,0.534,9,-8.624,1,0.0422,0.718,0.0,0.0868,0.379,135.928,audio_features,74dq09DGwQCE8hriLTJd8j,spotify:track:74dq09DGwQCE8hriLTJd8j,https://api.spotify.com/v1/tracks/74dq09DGwQCE8hriLTJd8j,https://api.spotify.com/v1/audio-analysis/74dq09DGwQCE8hriLTJd8j,224118,4
5197,0.692,0.809,2,-5.935,1,0.0255,0.1,9.91e-05,0.186,0.927,104.022,audio_features,0e2s6bspXkBa8cEykQS0SD,spotify:track:0e2s6bspXkBa8cEykQS0SD,https://api.spotify.com/v1/tracks/0e2s6bspXkBa8cEykQS0SD,https://api.spotify.com/v1/audio-analysis/0e2s6bspXkBa8cEykQS0SD,263387,4
5198,0.689,0.592,5,-6.758,1,0.0235,0.101,0.00867,0.11,0.919,98.997,audio_features,2Z7lQZKTA2QaDJEIEbSLrg,spotify:track:2Z7lQZKTA2QaDJEIEbSLrg,https://api.spotify.com/v1/tracks/2Z7lQZKTA2QaDJEIEbSLrg,https://api.spotify.com/v1/audio-analysis/2Z7lQZKTA2QaDJEIEbSLrg,175027,4
5199,0.408,0.579,6,-6.042,1,0.0369,0.32,1.06e-06,0.0809,0.343,183.665,audio_features,6eukvmq1A85Jz0hBVfmkkP,spotify:track:6eukvmq1A85Jz0hBVfmkkP,https://api.spotify.com/v1/tracks/6eukvmq1A85Jz0hBVfmkkP,https://api.spotify.com/v1/audio-analysis/6eukvmq1A85Jz0hBVfmkkP,193023,4
5200,0.565,0.775,5,-3.549,1,0.0327,0.13,0.0,0.246,0.438,127.064,audio_features,5HnUklQOSPe7fttFaPl37K,spotify:track:5HnUklQOSPe7fttFaPl37K,https://api.spotify.com/v1/tracks/5HnUklQOSPe7fttFaPl37K,https://api.spotify.com/v1/audio-analysis/5HnUklQOSPe7fttFaPl37K,216333,4
5201,0.634,0.786,7,-5.093,1,0.0411,0.129,0.0,0.182,0.653,82.003,audio_features,6M0wVBuIzTzQc75ilPomYH,spotify:track:6M0wVBuIzTzQc75ilPomYH,https://api.spotify.com/v1/tracks/6M0wVBuIzTzQc75ilPomYH,https://api.spotify.com/v1/audio-analysis/6M0wVBuIzTzQc75ilPomYH,189960,4
5202,0.641,0.293,2,-10.711,1,0.0291,0.836,0.0,0.217,0.373,129.849,audio_features,0KGeOj6DJXfCMGkLYiz4fB,spotify:track:0KGeOj6DJXfCMGkLYiz4fB,https://api.spotify.com/v1/tracks/0KGeOj6DJXfCMGkLYiz4fB,https://api.spotify.com/v1/audio-analysis/0KGeOj6DJXfCMGkLYiz4fB,170376,4
5203,0.611,0.507,9,-8.521,1,0.0267,0.0208,0.012,0.222,0.401,76.578,audio_features,3i7XRi2UyvGTdJawJRkVhd,spotify:track:3i7XRi2UyvGTdJawJRkVhd,https://api.spotify.com/v1/tracks/3i7XRi2UyvGTdJawJRkVhd,https://api.spotify.com/v1/audio-analysis/3i7XRi2UyvGTdJawJRkVhd,187389,4
5204,0.711,0.689,9,-6.949,1,0.0424,0.122,0.0,0.0754,0.617,90.042,audio_features,3jaaCjDmM9wMEr42mMqrPo,spotify:track:3jaaCjDmM9wMEr42mMqrPo,https://api.spotify.com/v1/tracks/3jaaCjDmM9wMEr42mMqrPo,https://api.spotify.com/v1/audio-analysis/3jaaCjDmM9wMEr42mMqrPo,157085,4
5205,0.638,0.646,2,-5.222,1,0.244,0.427,0.0,0.0879,0.767,160.054,audio_features,1Ovf6VdhqNnM9eOd1ZJQgd,spotify:track:1Ovf6VdhqNnM9eOd1ZJQgd,https://api.spotify.com/v1/tracks/1Ovf6VdhqNnM9eOd1ZJQgd,https://api.spotify.com/v1/audio-analysis/1Ovf6VdhqNnM9eOd1ZJQgd,195173,4
5206,0.407,0.736,7,-5.214,1,0.0765,0.0264,2e-06,0.199,0.642,183.915,audio_features,1lu1qW0KFaYUv2cQJl71ok,spotify:track:1lu1qW0KFaYUv2cQJl71ok,https://api.spotify.com/v1/tracks/1lu1qW0KFaYUv2cQJl71ok,https://api.spotify.com/v1/audio-analysis/1lu1qW0KFaYUv2cQJl71ok,172347,4
5207,0.703,0.578,1,-9.103,1,0.0728,0.446,0.0024,0.102,0.67,105.204,audio_features,2FwDApgXk91kXvqy2oB7dz,spotify:track:2FwDApgXk91kXvqy2oB7dz,https://api.spotify.com/v1/tracks/2FwDApgXk91kXvqy2oB7dz,https://api.spotify.com/v1/audio-analysis/2FwDApgXk91kXvqy2oB7dz,252734,4
5208,0.771,0.704,1,-5.098,1,0.0315,0.0835,0.0,0.0935,0.55,118.01,audio_features,74oXlQPr6x05HDrGVaiYXZ,spotify:track:74oXlQPr6x05HDrGVaiYXZ,https://api.spotify.com/v1/tracks/74oXlQPr6x05HDrGVaiYXZ,https://api.spotify.com/v1/audio-analysis/74oXlQPr6x05HDrGVaiYXZ,211058,4
5209,0.484,0.789,11,-5.743,1,0.139,0.403,4.82e-06,0.296,0.363,163.729,audio_features,7imJEoNqRJL4n8OQEChzWG,spotify:track:7imJEoNqRJL4n8OQEChzWG,https://api.spotify.com/v1/tracks/7imJEoNqRJL4n8OQEChzWG,https://api.spotify.com/v1/audio-analysis/7imJEoNqRJL4n8OQEChzWG,160682,4
5210,0.453,0.31,3,-11.831,1,0.034,0.349,0.0035,0.106,0.131,89.68,audio_features,5j5pE7RwYw7Au1UeHpYpqS,spotify:track:5j5pE7RwYw7Au1UeHpYpqS,https://api.spotify.com/v1/tracks/5j5pE7RwYw7Au1UeHpYpqS,https://api.spotify.com/v1/audio-analysis/5j5pE7RwYw7Au1UeHpYpqS,258080,4
5211,0.434,0.842,7,-5.394,1,0.074,0.12,4.36e-05,0.096,0.661,151.221,audio_features,3AqSeHqtg45ddsAYJeuCqm,spotify:track:3AqSeHqtg45ddsAYJeuCqm,https://api.spotify.com/v1/tracks/3AqSeHqtg45ddsAYJeuCqm,https://api.spotify.com/v1/audio-analysis/3AqSeHqtg45ddsAYJeuCqm,259591,4
5212,0.665,0.652,2,-6.242,1,0.0727,0.029,0.0295,0.127,0.809,155.999,audio_features,4KrwobI2xa03a24kPDQIvh,spotify:track:4KrwobI2xa03a24kPDQIvh,https://api.spotify.com/v1/tracks/4KrwobI2xa03a24kPDQIvh,https://api.spotify.com/v1/audio-analysis/4KrwobI2xa03a24kPDQIvh,167722,4
5213,0.312,0.471,6,-11.464,0,0.0353,0.766,0.0185,0.162,0.38,173.699,audio_features,3UN7R1teOKhmB8SnxtwiPK,spotify:track:3UN7R1teOKhmB8SnxtwiPK,https://api.spotify.com/v1/tracks/3UN7R1teOKhmB8SnxtwiPK,https://api.spotify.com/v1/audio-analysis/3UN7R1teOKhmB8SnxtwiPK,283764,4
5214,0.851,0.562,4,-8.02,0,0.114,0.328,0.0476,0.14,0.424,115.964,audio_features,1Mf7qE54NoBp5hrZV2iPrX,spotify:track:1Mf7qE54NoBp5hrZV2iPrX,https://api.spotify.com/v1/tracks/1Mf7qE54NoBp5hrZV2iPrX,https://api.spotify.com/v1/audio-analysis/1Mf7qE54NoBp5hrZV2iPrX,193244,4
5215,0.562,0.633,10,-6.228,1,0.0331,0.157,0.000419,0.16,0.562,132.122,audio_features,3Q6VfeIZ1bTjWiNe2Or4LQ,spotify:track:3Q6VfeIZ1bTjWiNe2Or4LQ,https://api.spotify.com/v1/tracks/3Q6VfeIZ1bTjWiNe2Or4LQ,https://api.spotify.com/v1/audio-analysis/3Q6VfeIZ1bTjWiNe2Or4LQ,334802,4
5216,0.496,0.932,7,-2.628,1,0.283,0.204,0.0,0.109,0.447,155.06,audio_features,3TpkcCHblOWMzalss4ug24,spotify:track:3TpkcCHblOWMzalss4ug24,https://api.spotify.com/v1/tracks/3TpkcCHblOWMzalss4ug24,https://api.spotify.com/v1/audio-analysis/3TpkcCHblOWMzalss4ug24,173120,4
5217,0.713,0.719,4,-6.972,1,0.0455,0.164,0.0335,0.0853,0.24,119.993,audio_features,1nV6VafLPuRSsXgbDY3i6L,spotify:track:1nV6VafLPuRSsXgbDY3i6L,https://api.spotify.com/v1/tracks/1nV6VafLPuRSsXgbDY3i6L,https://api.spotify.com/v1/audio-analysis/1nV6VafLPuRSsXgbDY3i6L,184000,4
5218,0.647,0.701,4,-8.043,1,0.0375,0.0394,0.000142,0.0765,0.813,97.003,audio_features,05uhED0miR9OJYPalPi7tx,spotify:track:05uhED0miR9OJYPalPi7tx,https://api.spotify.com/v1/tracks/05uhED0miR9OJYPalPi7tx,https://api.spotify.com/v1/audio-analysis/05uhED0miR9OJYPalPi7tx,193277,4
5219,0.672,0.875,10,-6.022,0,0.135,0.751,0.000209,0.162,0.905,157.692,audio_features,32k3OLmeIWe93KY0QzMmZX,spotify:track:32k3OLmeIWe93KY0QzMmZX,https://api.spotify.com/v1/tracks/32k3OLmeIWe93KY0QzMmZX,https://api.spotify.com/v1/audio-analysis/32k3OLmeIWe93KY0QzMmZX,228522,4
