,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2001,0.705,0.555,8,-8.142,1,0.51,0.244,1.46e-06,0.108,0.334,200.074,audio_features,23fF9E89dWW5ZnmRfsB5Kb,spotify:track:23fF9E89dWW5ZnmRfsB5Kb,https://api.spotify.com/v1/tracks/23fF9E89dWW5ZnmRfsB5Kb,https://api.spotify.com/v1/audio-analysis/23fF9E89dWW5ZnmRfsB5Kb,124865,4
2002,0.403,0.696,10,-5.956,0,0.236,0.00114,0.265,0.0722,0.0696,89.999,audio_features,164uPGiUKnYHwJOHcgfy1e,spotify:track:164uPGiUKnYHwJOHcgfy1e,https://api.spotify.com/v1/tracks/164uPGiUKnYHwJOHcgfy1e,https://api.spotify.com/v1/audio-analysis/164uPGiUKnYHwJOHcgfy1e,272562,4
2003,0.65,0.72,11,-6.331,0,0.0723,0.0259,1.9e-05,0.128,0.108,107.931,audio_features,1YZXibR9LtH4UWi707DTaJ,spotify:track:1YZXibR9LtH4UWi707DTaJ,https://api.spotify.com/v1/tracks/1YZXibR9LtH4UWi707DTaJ,https://api.spotify.com/v1/audio-analysis/1YZXibR9LtH4UWi707DTaJ,160052,4
2004,0.476,0.825,6,-3.941,1,0.0379,7.44e-05,6.51e-05,0.115,0.43,84.149,audio_features,3jnTBMdckWNzC7PJV96kQ1,spotify:track:3jnTBMdckWNzC7PJV96kQ1,https://api.spotify.com/v1/tracks/3jnTBMdckWNzC7PJV96kQ1,https://api.spotify.com/v1/audio-analysis/3jnTBMdckWNzC7PJV96kQ1,111491,3
2005,0.75,0.809,4,-9.464,0,0.0927,0.0414,0.0,0.0794,0.119,119.994,audio_features,2lvYqOE1inXlDyMQoxZgDq,spotify:track:2lvYqOE1inXlDyMQoxZgDq,https://api.spotify.com/v1/tracks/2lvYqOE1inXlDyMQoxZgDq,https://api.spotify.com/v1/audio-analysis/2lvYqOE1inXlDyMQoxZgDq,180000,4
2006,0.759,0.384,1,-10.291,1,0.0338,0.0364,3.43e-05,0.182,0.0652,114.993,audio_features,1t3hLzPZV1BBl9BoQXPHVg,spotify:track:1t3hLzPZV1BBl9BoQXPHVg,https://api.spotify.com/v1/tracks/1t3hLzPZV1BBl9BoQXPHVg,https://api.spotify.com/v1/audio-analysis/1t3hLzPZV1BBl9BoQXPHVg,196258,4
2007,0.829,0.673,5,-6.001,0,0.0379,0.036,6.28e-05,0.214,0.505,123.989,audio_features,1GIhxG5uedQGWlMIMqz8xu,spotify:track:1GIhxG5uedQGWlMIMqz8xu,https://api.spotify.com/v1/tracks/1GIhxG5uedQGWlMIMqz8xu,https://api.spotify.com/v1/audio-analysis/1GIhxG5uedQGWlMIMqz8xu,131683,4
2008,0.594,0.705,3,-5.276,0,0.0966,0.0871,0.0,0.154,0.21,91.715,audio_features,67T0J1IDGgRwNMp3vWYaVb,spotify:track:67T0J1IDGgRwNMp3vWYaVb,https://api.spotify.com/v1/tracks/67T0J1IDGgRwNMp3vWYaVb,https://api.spotify.com/v1/audio-analysis/67T0J1IDGgRwNMp3vWYaVb,242890,4
2009,0.843,0.506,11,-11.312,1,0.285,0.278,6.34e-06,0.129,0.441,122.448,audio_features,2714ySK1pbOIGZwABmRyAz,spotify:track:2714ySK1pbOIGZwABmRyAz,https://api.spotify.com/v1/tracks/2714ySK1pbOIGZwABmRyAz,https://api.spotify.com/v1/audio-analysis/2714ySK1pbOIGZwABmRyAz,331347,4
2010,0.889,0.775,9,-3.939,0,0.0573,0.3,0.0,0.121,0.658,113.961,audio_features,2QwrRbCRelldkJySH9Og20,spotify:track:2QwrRbCRelldkJySH9Og20,https://api.spotify.com/v1/tracks/2QwrRbCRelldkJySH9Og20,https://api.spotify.com/v1/audio-analysis/2QwrRbCRelldkJySH9Og20,147148,4
2011,0.735,0.595,2,-7.222,1,0.134,0.00399,4.99e-05,0.15,0.27,118.933,audio_features,1czMCKdpD1GCifCnk5JPJt,spotify:track:1czMCKdpD1GCifCnk5JPJt,https://api.spotify.com/v1/tracks/1czMCKdpD1GCifCnk5JPJt,https://api.spotify.com/v1/audio-analysis/1czMCKdpD1GCifCnk5JPJt,181577,4
2012,0.698,0.671,5,-6.112,1,0.188,0.285,0.0,0.0913,0.534,113.944,audio_features,1FunRKEGHk2OywxjdDa3xr,spotify:track:1FunRKEGHk2OywxjdDa3xr,https://api.spotify.com/v1/tracks/1FunRKEGHk2OywxjdDa3xr,https://api.spotify.com/v1/audio-analysis/1FunRKEGHk2OywxjdDa3xr,237253,4
2013,0.76,0.328,1,-15.409,0,0.375,0.612,3.3e-05,0.108,0.852,142.46,audio_features,4ir5WlzsgiP6TEbRtkhCGR,spotify:track:4ir5WlzsgiP6TEbRtkhCGR,https://api.spotify.com/v1/tracks/4ir5WlzsgiP6TEbRtkhCGR,https://api.spotify.com/v1/audio-analysis/4ir5WlzsgiP6TEbRtkhCGR,195800,3
2014,0.856,0.632,7,-10.068,1,0.277,0.17,0.0,0.306,0.543,100.034,audio_features,5hqh0JUxRShhqdaxu7wlz5,spotify:track:5hqh0JUxRShhqdaxu7wlz5,https://api.spotify.com/v1/tracks/5hqh0JUxRShhqdaxu7wlz5,https://api.spotify.com/v1/audio-analysis/5hqh0JUxRShhqdaxu7wlz5,173291,4
2015,0.741,0.775,2,-6.525,0,0.0281,0.708,2.33e-06,0.222,0.331,111.008,audio_features,3OEnY5jdjIZcvl4zMG5DDj,spotify:track:3OEnY5jdjIZcvl4zMG5DDj,https://api.spotify.com/v1/tracks/3OEnY5jdjIZcvl4zMG5DDj,https://api.spotify.com/v1/audio-analysis/3OEnY5jdjIZcvl4zMG5DDj,157855,4
2016,0.76,0.726,0,-4.726,1,0.0652,0.0576,0.0,0.0514,0.886,139.887,audio_features,1i0r2mb2SaHFjphF1dtizV,spotify:track:1i0r2mb2SaHFjphF1dtizV,https://api.spotify.com/v1/tracks/1i0r2mb2SaHFjphF1dtizV,https://api.spotify.com/v1/audio-analysis/1i0r2mb2SaHFjphF1dtizV,120059,4
2017,0.743,0.412,4,-13.336,0,0.0443,0.0871,0.00343,0.0963,0.0303,118.028,audio_features,2MEjfJUnhK2rC4G3EFAioJ,spotify:track:2MEjfJUnhK2rC4G3EFAioJ,https://api.spotify.com/v1/tracks/2MEjfJUnhK2rC4G3EFAioJ,https://api.spotify.com/v1/audio-analysis/2MEjfJUnhK2rC4G3EFAioJ,146064,4
2018,0.676,0.486,0,-9.732,1,0.0302,0.124,0.126,0.0937,0.218,120.994,audio_features,1Tx9d3LttUbrogmblhfQKY,spotify:track:1Tx9d3LttUbrogmblhfQKY,https://api.spotify.com/v1/tracks/1Tx9d3LttUbrogmblhfQKY,https://api.spotify.com/v1/audio-analysis/1Tx9d3LttUbrogmblhfQKY,254440,4
2019,0.539,0.811,8,-10.005,0,0.0804,0.016,4.06e-05,0.206,0.166,119.965,audio_features,0PFrtQ8cP9w9pf3751q52I,spotify:track:0PFrtQ8cP9w9pf3751q52I,https://api.spotify.com/v1/tracks/0PFrtQ8cP9w9pf3751q52I,https://api.spotify.com/v1/audio-analysis/0PFrtQ8cP9w9pf3751q52I,128328,4
2020,0.41,0.544,2,-11.777,1,0.274,0.285,1.22e-06,0.327,0.2,100.019,audio_features,4MO87XkFlT0lStoqTiA4Ro,spotify:track:4MO87XkFlT0lStoqTiA4Ro,https://api.spotify.com/v1/tracks/4MO87XkFlT0lStoqTiA4Ro,https://api.spotify.com/v1/audio-analysis/4MO87XkFlT0lStoqTiA4Ro,221723,4
2021,0.672,0.569,11,-6.319,0,0.0624,0.0481,0.0,0.295,0.46,95.971,audio_features,6PmnGYDsruYLBNY4Rpx4t9,spotify:track:6PmnGYDsruYLBNY4Rpx4t9,https://api.spotify.com/v1/tracks/6PmnGYDsruYLBNY4Rpx4t9,https://api.spotify.com/v1/audio-analysis/6PmnGYDsruYLBNY4Rpx4t9,287333,4
2022,0.564,0.651,8,-3.38,1,0.0567,0.734,0.0,0.264,0.857,76.887,audio_features,1reyYRuZ7G2slYNNMsHmFs,spotify:track:1reyYRuZ7G2slYNNMsHmFs,https://api.spotify.com/v1/tracks/1reyYRuZ7G2slYNNMsHmFs,https://api.spotify.com/v1/audio-analysis/1reyYRuZ7G2slYNNMsHmFs,133333,4
2023,0.475,0.55,5,-10.77,0,0.124,0.288,0.0264,0.792,0.692,82.399,audio_features,4Wu2W7f4yigtwXABzGxPTM,spotify:track:4Wu2W7f4yigtwXABzGxPTM,https://api.spotify.com/v1/tracks/4Wu2W7f4yigtwXABzGxPTM,https://api.spotify.com/v1/audio-analysis/4Wu2W7f4yigtwXABzGxPTM,320227,4
2024,0.375,0.26,9,-9.5,1,0.0311,0.874,3.86e-05,0.316,0.278,112.569,audio_features,6YM0J0Wra1qlpeq3yD99Xz,spotify:track:6YM0J0Wra1qlpeq3yD99Xz,https://api.spotify.com/v1/tracks/6YM0J0Wra1qlpeq3yD99Xz,https://api.spotify.com/v1/audio-analysis/6YM0J0Wra1qlpeq3yD99Xz,207000,4
2025,0.453,0.334,3,-11.639,1,0.0387,0.861,0.0,0.159,0.307,106.034,audio_features,3WpToBi5wFQpHPo5dVV2MW,spotify:track:3WpToBi5wFQpHPo5dVV2MW,https://api.spotify.com/v1/tracks/3WpToBi5wFQpHPo5dVV2MW,https://api.spotify.com/v1/audio-analysis/3WpToBi5wFQpHPo5dVV2MW,306795,3
2026,0.569,0.489,5,-5.595,0,0.04,0.235,0.0,0.29,0.543,123.567,audio_features,7CO9j3NbotOqtajfvM1ilQ,spotify:track:7CO9j3NbotOqtajfvM1ilQ,https://api.spotify.com/v1/tracks/7CO9j3NbotOqtajfvM1ilQ,https://api.spotify.com/v1/audio-analysis/7CO9j3NbotOqtajfvM1ilQ,150413,4
2027,0.517,0.575,7,-6.672,1,0.0496,0.674,4.36e-06,0.0859,0.457,126.671,audio_features,3RvBTv8fwjO2b6K6nvvXYk,spotify:track:3RvBTv8fwjO2b6K6nvvXYk,https://api.spotify.com/v1/tracks/3RvBTv8fwjO2b6K6nvvXYk,https://api.spotify.com/v1/audio-analysis/3RvBTv8fwjO2b6K6nvvXYk,196347,4
2028,0.468,0.176,7,-18.744,1,0.0285,0.115,0.0127,0.123,0.431,96.337,audio_features,5droMNP7mrYo8GNfPHHpWa,spotify:track:5droMNP7mrYo8GNfPHHpWa,https://api.spotify.com/v1/tracks/5droMNP7mrYo8GNfPHHpWa,https://api.spotify.com/v1/audio-analysis/5droMNP7mrYo8GNfPHHpWa,226395,4
2029,0.203,0.117,3,-16.301,1,0.0412,0.931,0.0225,0.124,0.174,77.714,audio_features,5zYb6Z1d2dUhpLBoC3NAp4,spotify:track:5zYb6Z1d2dUhpLBoC3NAp4,https://api.spotify.com/v1/tracks/5zYb6Z1d2dUhpLBoC3NAp4,https://api.spotify.com/v1/audio-analysis/5zYb6Z1d2dUhpLBoC3NAp4,295299,3
2030,0.569,0.606,7,-4.438,1,0.161,0.648,0.000146,0.444,0.726,149.1,audio_features,6g4mg9ak7Pdbc1HIVs2r8h,spotify:track:6g4mg9ak7Pdbc1HIVs2r8h,https://api.spotify.com/v1/tracks/6g4mg9ak7Pdbc1HIVs2r8h,https://api.spotify.com/v1/audio-analysis/6g4mg9ak7Pdbc1HIVs2r8h,176293,4
2031,0.379,0.335,5,-10.204,1,0.0298,0.839,0.412,0.1,0.143,116.181,audio_features,30wkclk2UoFD8TR0PZIGuC,spotify:track:30wkclk2UoFD8TR0PZIGuC,https://api.spotify.com/v1/tracks/30wkclk2UoFD8TR0PZIGuC,https://api.spotify.com/v1/audio-analysis/30wkclk2UoFD8TR0PZIGuC,174400,3
2032,0.613,0.332,9,-10.428,0,0.0371,0.811,3.48e-05,0.111,0.413,104.735,audio_features,0NwM9L7Kd0sXbpuaCdaAIy,spotify:track:0NwM9L7Kd0sXbpuaCdaAIy,https://api.spotify.com/v1/tracks/0NwM9L7Kd0sXbpuaCdaAIy,https://api.spotify.com/v1/audio-analysis/0NwM9L7Kd0sXbpuaCdaAIy,222650,4
2033,0.566,0.165,2,-15.005,1,0.0409,0.898,0.0418,0.105,0.221,113.434,audio_features,3Tp1vF7EWzeJumNkUAoXFb,spotify:track:3Tp1vF7EWzeJumNkUAoXFb,https://api.spotify.com/v1/tracks/3Tp1vF7EWzeJumNkUAoXFb,https://api.spotify.com/v1/audio-analysis/3Tp1vF7EWzeJumNkUAoXFb,270293,3
2034,0.416,0.239,0,-17.79,0,0.0666,0.92,0.686,0.111,0.554,171.216,audio_features,4guJQtQiUMaFDaLjp2hHZK,spotify:track:4guJQtQiUMaFDaLjp2hHZK,https://api.spotify.com/v1/tracks/4guJQtQiUMaFDaLjp2hHZK,https://api.spotify.com/v1/audio-analysis/4guJQtQiUMaFDaLjp2hHZK,279227,4
2035,0.477,0.54,8,-4.316,1,0.0655,0.864,0.0,0.0671,0.818,157.101,audio_features,79Vow814grawUCdrBlYZbs,spotify:track:79Vow814grawUCdrBlYZbs,https://api.spotify.com/v1/tracks/79Vow814grawUCdrBlYZbs,https://api.spotify.com/v1/audio-analysis/79Vow814grawUCdrBlYZbs,164080,4
2036,0.354,0.0503,8,-17.142,1,0.0333,0.97,0.0,0.127,0.31,87.63,audio_features,2za1z0w7X5l9tYFJNbL95j,spotify:track:2za1z0w7X5l9tYFJNbL95j,https://api.spotify.com/v1/tracks/2za1z0w7X5l9tYFJNbL95j,https://api.spotify.com/v1/audio-analysis/2za1z0w7X5l9tYFJNbL95j,198693,4
2037,0.349,0.596,0,-7.991,1,0.0395,0.352,8.52e-05,0.12,0.312,106.31,audio_features,6DQu4GomcXdt1RhTe9H9ep,spotify:track:6DQu4GomcXdt1RhTe9H9ep,https://api.spotify.com/v1/tracks/6DQu4GomcXdt1RhTe9H9ep,https://api.spotify.com/v1/audio-analysis/6DQu4GomcXdt1RhTe9H9ep,242867,4
2038,0.627,0.311,6,-14.407,1,0.0463,0.38,0.00162,0.315,0.38,74.037,audio_features,45mb1trb2llKPDNnXghvXM,spotify:track:45mb1trb2llKPDNnXghvXM,https://api.spotify.com/v1/tracks/45mb1trb2llKPDNnXghvXM,https://api.spotify.com/v1/audio-analysis/45mb1trb2llKPDNnXghvXM,226707,4
2039,0.372,0.677,7,-6.273,1,0.0329,0.316,0.0646,0.192,0.429,88.697,audio_features,0aEeq0GLVwOPB5qauRAiUy,spotify:track:0aEeq0GLVwOPB5qauRAiUy,https://api.spotify.com/v1/tracks/0aEeq0GLVwOPB5qauRAiUy,https://api.spotify.com/v1/audio-analysis/0aEeq0GLVwOPB5qauRAiUy,204907,4
2040,0.489,0.451,7,-9.86,0,0.0353,0.855,0.00255,0.251,0.874,170.871,audio_features,0pflMd6MMGoeh6H9L8keW7,spotify:track:0pflMd6MMGoeh6H9L8keW7,https://api.spotify.com/v1/tracks/0pflMd6MMGoeh6H9L8keW7,https://api.spotify.com/v1/audio-analysis/0pflMd6MMGoeh6H9L8keW7,194171,4
2041,0.412,0.73,7,-6.106,1,0.0335,0.0834,0.000248,0.0846,0.222,115.379,audio_features,36NFBqQqd6gRjgXng05KbE,spotify:track:36NFBqQqd6gRjgXng05KbE,https://api.spotify.com/v1/tracks/36NFBqQqd6gRjgXng05KbE,https://api.spotify.com/v1/audio-analysis/36NFBqQqd6gRjgXng05KbE,224320,4
2042,0.207,0.32,10,-10.369,1,0.0327,0.915,0.00837,0.0937,0.126,82.775,audio_features,1WrksSayukHRLctEsjcSGf,spotify:track:1WrksSayukHRLctEsjcSGf,https://api.spotify.com/v1/tracks/1WrksSayukHRLctEsjcSGf,https://api.spotify.com/v1/audio-analysis/1WrksSayukHRLctEsjcSGf,243827,5
2043,0.493,0.534,7,-5.524,1,0.0401,0.512,0.0,0.361,0.616,120.179,audio_features,3AwadkCfDI8pzxUDNlynFm,spotify:track:3AwadkCfDI8pzxUDNlynFm,https://api.spotify.com/v1/tracks/3AwadkCfDI8pzxUDNlynFm,https://api.spotify.com/v1/audio-analysis/3AwadkCfDI8pzxUDNlynFm,195680,4
2044,0.255,0.131,5,-10.896,1,0.0323,0.713,0.00102,0.107,0.11,173.134,audio_features,1eFOYKVociYWN0RwUgJFvY,spotify:track:1eFOYKVociYWN0RwUgJFvY,https://api.spotify.com/v1/tracks/1eFOYKVociYWN0RwUgJFvY,https://api.spotify.com/v1/audio-analysis/1eFOYKVociYWN0RwUgJFvY,211613,3
2045,0.237,0.314,1,-12.015,1,0.0317,0.9,0.0678,0.226,0.228,78.898,audio_features,0M6xxuoF2HZRLlewCfjsz9,spotify:track:0M6xxuoF2HZRLlewCfjsz9,https://api.spotify.com/v1/tracks/0M6xxuoF2HZRLlewCfjsz9,https://api.spotify.com/v1/audio-analysis/0M6xxuoF2HZRLlewCfjsz9,129973,4
2046,0.448,0.16,1,-14.897,1,0.0607,0.767,0.0,0.188,0.393,77.692,audio_features,0Mdu7wOTmDiqHTH8z7cDnL,spotify:track:0Mdu7wOTmDiqHTH8z7cDnL,https://api.spotify.com/v1/tracks/0Mdu7wOTmDiqHTH8z7cDnL,https://api.spotify.com/v1/audio-analysis/0Mdu7wOTmDiqHTH8z7cDnL,181533,4
2047,0.305,0.329,2,-9.039,1,0.0277,0.864,0.536,0.0636,0.219,67.101,audio_features,5VnPLB6koUIj384IXK90M3,spotify:track:5VnPLB6koUIj384IXK90M3,https://api.spotify.com/v1/tracks/5VnPLB6koUIj384IXK90M3,https://api.spotify.com/v1/audio-analysis/5VnPLB6koUIj384IXK90M3,189680,4
2048,0.173,0.466,7,-8.478,1,0.031,0.821,0.00258,0.108,0.225,90.209,audio_features,3K24Pfu0wAiVO6qdmFUunf,spotify:track:3K24Pfu0wAiVO6qdmFUunf,https://api.spotify.com/v1/tracks/3K24Pfu0wAiVO6qdmFUunf,https://api.spotify.com/v1/audio-analysis/3K24Pfu0wAiVO6qdmFUunf,225427,4
2049,0.341,0.191,2,-12.968,1,0.0318,0.865,0.713,0.177,0.184,133.149,audio_features,4vyMkz2BVZiQAkAIE4wasR,spotify:track:4vyMkz2BVZiQAkAIE4wasR,https://api.spotify.com/v1/tracks/4vyMkz2BVZiQAkAIE4wasR,https://api.spotify.com/v1/audio-analysis/4vyMkz2BVZiQAkAIE4wasR,258773,4
2050,0.653,0.67,4,-5.188,1,0.0642,0.166,0.0,0.129,0.95,94.096,audio_features,6T3jqFEIG2DoUygo3p45Yd,spotify:track:6T3jqFEIG2DoUygo3p45Yd,https://api.spotify.com/v1/tracks/6T3jqFEIG2DoUygo3p45Yd,https://api.spotify.com/v1/audio-analysis/6T3jqFEIG2DoUygo3p45Yd,181387,4
2051,0.601,0.19,8,-15.123,1,0.05,0.943,0.106,0.102,0.179,135.401,audio_features,3yPmDN2p5QxPOn1UVwISLv,spotify:track:3yPmDN2p5QxPOn1UVwISLv,https://api.spotify.com/v1/tracks/3yPmDN2p5QxPOn1UVwISLv,https://api.spotify.com/v1/audio-analysis/3yPmDN2p5QxPOn1UVwISLv,315320,4
2052,0.546,0.319,0,-8.425,1,0.0365,0.754,2.28e-05,0.148,0.482,94.632,audio_features,4BDJyHyvzdFDh7udlg8lDq,spotify:track:4BDJyHyvzdFDh7udlg8lDq,https://api.spotify.com/v1/tracks/4BDJyHyvzdFDh7udlg8lDq,https://api.spotify.com/v1/audio-analysis/4BDJyHyvzdFDh7udlg8lDq,270533,4
2053,0.443,0.57,2,-7.12,1,0.0485,0.603,1.16e-06,0.412,0.532,144.967,audio_features,1j75fzIDImv5G7NvSW9FNK,spotify:track:1j75fzIDImv5G7NvSW9FNK,https://api.spotify.com/v1/tracks/1j75fzIDImv5G7NvSW9FNK,https://api.spotify.com/v1/audio-analysis/1j75fzIDImv5G7NvSW9FNK,258693,4
2054,0.664,0.608,9,-6.56,0,0.0332,0.607,1.29e-05,0.0825,0.808,115.07,audio_features,6lhLCV6S2Rlmhf7JPHqNfd,spotify:track:6lhLCV6S2Rlmhf7JPHqNfd,https://api.spotify.com/v1/tracks/6lhLCV6S2Rlmhf7JPHqNfd,https://api.spotify.com/v1/audio-analysis/6lhLCV6S2Rlmhf7JPHqNfd,190345,4
2055,0.444,0.203,5,-12.821,0,0.04,0.88,0.181,0.727,0.13,158.26,audio_features,5cMwiquavmUhGZpF8j0xqv,spotify:track:5cMwiquavmUhGZpF8j0xqv,https://api.spotify.com/v1/tracks/5cMwiquavmUhGZpF8j0xqv,https://api.spotify.com/v1/audio-analysis/5cMwiquavmUhGZpF8j0xqv,349693,4
2056,0.623,0.532,8,-9.6,1,0.0334,0.486,0.0775,0.138,0.379,132.928,audio_features,5Ps9XMq4PDMDCNnp4JfYiI,spotify:track:5Ps9XMq4PDMDCNnp4JfYiI,https://api.spotify.com/v1/tracks/5Ps9XMq4PDMDCNnp4JfYiI,https://api.spotify.com/v1/audio-analysis/5Ps9XMq4PDMDCNnp4JfYiI,221293,4
2057,0.722,0.508,0,-7.238,0,0.0259,0.84,1.35e-06,0.111,0.351,95.032,audio_features,6TL5hSUNElu2xjkg0s6fqM,spotify:track:6TL5hSUNElu2xjkg0s6fqM,https://api.spotify.com/v1/tracks/6TL5hSUNElu2xjkg0s6fqM,https://api.spotify.com/v1/audio-analysis/6TL5hSUNElu2xjkg0s6fqM,267240,4
2058,0.63,0.486,7,-9.59,1,0.0259,0.756,4.45e-05,0.291,0.409,109.808,audio_features,370oYn3s5EKu7ziUpMQQTr,spotify:track:370oYn3s5EKu7ziUpMQQTr,https://api.spotify.com/v1/tracks/370oYn3s5EKu7ziUpMQQTr,https://api.spotify.com/v1/audio-analysis/370oYn3s5EKu7ziUpMQQTr,143320,4
2059,0.624,0.351,11,-11.728,0,0.0393,0.89,0.000661,0.12,0.627,80.494,audio_features,4d1LDbFiF8lkRvHosSMpHK,spotify:track:4d1LDbFiF8lkRvHosSMpHK,https://api.spotify.com/v1/tracks/4d1LDbFiF8lkRvHosSMpHK,https://api.spotify.com/v1/audio-analysis/4d1LDbFiF8lkRvHosSMpHK,192463,4
2060,0.596,0.765,1,-6.301,1,0.0737,0.255,0.0,0.0964,0.442,90.016,audio_features,6qhKuKyIKlmlpppSqgKywz,spotify:track:6qhKuKyIKlmlpppSqgKywz,https://api.spotify.com/v1/tracks/6qhKuKyIKlmlpppSqgKywz,https://api.spotify.com/v1/audio-analysis/6qhKuKyIKlmlpppSqgKywz,214200,4
2061,0.611,0.554,4,-11.666,1,0.124,0.492,0.0,0.953,0.746,201.92,audio_features,3NlIS5pZxJ84ab8pXWgvt7,spotify:track:3NlIS5pZxJ84ab8pXWgvt7,https://api.spotify.com/v1/tracks/3NlIS5pZxJ84ab8pXWgvt7,https://api.spotify.com/v1/audio-analysis/3NlIS5pZxJ84ab8pXWgvt7,133187,4
2062,0.665,0.442,2,-10.431,1,0.0283,0.703,0.0,0.0598,0.835,119.921,audio_features,16XzknQWuQEEPhBLP8BgTj,spotify:track:16XzknQWuQEEPhBLP8BgTj,https://api.spotify.com/v1/tracks/16XzknQWuQEEPhBLP8BgTj,https://api.spotify.com/v1/audio-analysis/16XzknQWuQEEPhBLP8BgTj,130813,4
2063,0.431,0.0821,3,-14.468,1,0.0342,0.977,0.0279,0.137,0.139,66.532,audio_features,5gVYaUsM6aMGEXsM5IChR7,spotify:track:5gVYaUsM6aMGEXsM5IChR7,https://api.spotify.com/v1/tracks/5gVYaUsM6aMGEXsM5IChR7,https://api.spotify.com/v1/audio-analysis/5gVYaUsM6aMGEXsM5IChR7,276293,4
2064,0.363,0.225,5,-16.771,1,0.0419,0.994,0.97,0.389,0.472,102.475,audio_features,5gSdSC7TAaNvvJFiyIk2Gd,spotify:track:5gSdSC7TAaNvvJFiyIk2Gd,https://api.spotify.com/v1/tracks/5gSdSC7TAaNvvJFiyIk2Gd,https://api.spotify.com/v1/audio-analysis/5gSdSC7TAaNvvJFiyIk2Gd,154587,3
2065,0.365,0.457,4,-10.48,1,0.0334,0.322,0.458,0.104,0.0726,141.353,audio_features,1Wd1jUWwJ1qdvAODZy1D9g,spotify:track:1Wd1jUWwJ1qdvAODZy1D9g,https://api.spotify.com/v1/tracks/1Wd1jUWwJ1qdvAODZy1D9g,https://api.spotify.com/v1/audio-analysis/1Wd1jUWwJ1qdvAODZy1D9g,395587,4
2066,0.474,0.0747,2,-18.156,1,0.0365,0.99,0.918,0.107,0.0356,127.594,audio_features,6tjIdkLLh9CTGYwj4Ilwu8,spotify:track:6tjIdkLLh9CTGYwj4Ilwu8,https://api.spotify.com/v1/tracks/6tjIdkLLh9CTGYwj4Ilwu8,https://api.spotify.com/v1/audio-analysis/6tjIdkLLh9CTGYwj4Ilwu8,286080,4
2067,0.923,0.599,6,-4.888,1,0.238,0.07,1.23e-06,0.0951,0.667,138.024,audio_features,46IdjlVO3EmaMqooXZ1Hcu,spotify:track:46IdjlVO3EmaMqooXZ1Hcu,https://api.spotify.com/v1/tracks/46IdjlVO3EmaMqooXZ1Hcu,https://api.spotify.com/v1/audio-analysis/46IdjlVO3EmaMqooXZ1Hcu,181739,4
2068,0.416,0.527,0,-8.692,0,0.331,0.509,0.00312,0.112,0.202,81.576,audio_features,2V8OJ8i3WBh4Los9wG6OKQ,spotify:track:2V8OJ8i3WBh4Los9wG6OKQ,https://api.spotify.com/v1/tracks/2V8OJ8i3WBh4Los9wG6OKQ,https://api.spotify.com/v1/audio-analysis/2V8OJ8i3WBh4Los9wG6OKQ,215680,4
2069,0.757,0.448,1,-9.461,0,0.115,0.111,0.000157,0.154,0.3,149.974,audio_features,4ujX9kC3UUp26MG0tPhUCz,spotify:track:4ujX9kC3UUp26MG0tPhUCz,https://api.spotify.com/v1/tracks/4ujX9kC3UUp26MG0tPhUCz,https://api.spotify.com/v1/audio-analysis/4ujX9kC3UUp26MG0tPhUCz,163387,4
2070,0.842,0.589,7,-6.677,0,0.0697,0.00937,0.000337,0.111,0.136,145.016,audio_features,7givkGZW1cwM8MJYzMd2Na,spotify:track:7givkGZW1cwM8MJYzMd2Na,https://api.spotify.com/v1/tracks/7givkGZW1cwM8MJYzMd2Na,https://api.spotify.com/v1/audio-analysis/7givkGZW1cwM8MJYzMd2Na,202804,4
2071,0.939,0.527,6,-7.49,0,0.107,0.0562,0.0,0.144,0.206,120.982,audio_features,5bFxAxt4fqX7efch5xZ1Hg,spotify:track:5bFxAxt4fqX7efch5xZ1Hg,https://api.spotify.com/v1/tracks/5bFxAxt4fqX7efch5xZ1Hg,https://api.spotify.com/v1/audio-analysis/5bFxAxt4fqX7efch5xZ1Hg,218044,4
2072,0.772,0.737,10,-7.648,0,0.2,0.0189,9.39e-05,0.206,0.533,149.951,audio_features,6hEHxpZpvZwt1v4NoGwjKr,spotify:track:6hEHxpZpvZwt1v4NoGwjKr,https://api.spotify.com/v1/tracks/6hEHxpZpvZwt1v4NoGwjKr,https://api.spotify.com/v1/audio-analysis/6hEHxpZpvZwt1v4NoGwjKr,180707,4
2073,0.538,0.477,1,-8.025,1,0.285,0.209,0.0,0.301,0.243,128.931,audio_features,2jLE3ZvaEZ3IeQ9gIkl2oT,spotify:track:2jLE3ZvaEZ3IeQ9gIkl2oT,https://api.spotify.com/v1/tracks/2jLE3ZvaEZ3IeQ9gIkl2oT,https://api.spotify.com/v1/audio-analysis/2jLE3ZvaEZ3IeQ9gIkl2oT,210693,4
2074,0.876,0.658,6,-3.119,0,0.106,0.12,0.0,0.107,0.407,159.986,audio_features,0wJIFdZTLwl4ZQ6RNLOxQN,spotify:track:0wJIFdZTLwl4ZQ6RNLOxQN,https://api.spotify.com/v1/tracks/0wJIFdZTLwl4ZQ6RNLOxQN,https://api.spotify.com/v1/audio-analysis/0wJIFdZTLwl4ZQ6RNLOxQN,198716,4
